,zig,p_pos,v_pos,peak,valley,,,
4485,0,17,10,3705,3677,-7,7,up
4486,0,18,11,3705,3677,-7,7,up
4487,0,19,12,3705,3677,-7,7,up
4488,0,20,13,3705,3677,-7,7,up
4489,0,21,14,3705,3677,-7,7,up
4490,0,22,15,3705,3677,-7,7,up
4491,0,23,16,3705,3677,-7,7,up
4492,0,24,17,3705,3677,-7,7,up
4493,0,25,18,3705,3677,-7,7,up
4494,0,26,19,3705,3677,-7,7,up
4495,1,0,20,3724,3677,20,-20,dw
4496,0,1,21,3724,3677,20,-20,dw
4497,0,2,22,3724,3677,20,-20,dw
4498,0,3,23,3724,3677,20,-20,dw
4499,0,4,24,3724,3677,20,-20,dw
4500,0,5,25,3724,3677,20,-20,dw
4501,0,6,26,3724,3677,20,-20,dw
4502,0,7,27,3724,3677,20,-20,dw
4503,0,8,28,3724,3677,20,-20,dw
4504,0,9,29,3724,3677,20,-20,dw
4505,0,10,30,3724,3677,20,-20,dw
4506,0,11,31,3724,3677,20,-20,dw
4507,0,12,32,3724,3677,20,-20,dw
4508,0,13,33,3724,3677,20,-20,dw
4509,0,14,34,3724,3677,20,-20,dw
4510,0,15,35,3724,3677,20,-20,dw
4511,0,16,36,3724,3677,20,-20,dw
4512,0,17,37,3724,3677,20,-20,dw
4513,0,18,38,3724,3677,20,-20,dw
4514,0,19,39,3724,3677,20,-20,dw
4515,-1,20,0,3724,3657,-20,20,up
4516,0,21,1,3724,3657,-20,20,up
4517,0,22,2,3724,3657,-20,20,up
4518,0,23,3,3724,3657,-20,20,up
4519,0,24,4,3724,3657,-20,20,up
4520,0,25,5,3724,3657,-20,20,up
4521,0,26,6,3724,3657,-20,20,up
4522,0,27,7,3724,3657,-20,20,up
4523,0,28,8,3724,3657,-20,20,up
4524,0,29,9,3724,3657,-20,20,up
4525,0,30,10,3724,3657,-20,20,up
4526,1,0,11,3700,3657,11,-11,dw
4527,0,1,12,3700,3657,11,-11,dw
4528,0,2,13,3700,3657,11,-11,dw
4529,0,3,14,3700,3657,11,-11,dw
4530,0,4,15,3700,3657,11,-11,dw
4531,0,5,16,3700,3657,11,-11,dw
4532,0,6,17,3700,3657,11,-11,dw
4533,0,7,18,3700,3657,11,-11,dw
4534,0,8,19,3700,3657,11,-11,dw
4535,0,9,20,3700,3657,11,-11,dw
4536,0,10,21,3700,3657,11,-11,dw
4537,0,11,22,3700,3657,11,-11,dw
4538,0,12,23,3700,3657,11,-11,dw
4539,-1,13,0,3700,3669,-13,13,up
4540,0,14,1,3700,3669,-13,13,up
4541,0,15,2,3700,3669,-13,13,up
4542,0,16,3,3700,3669,-13,13,up
4543,0,17,4,3700,3669,-13,13,up
4544,0,18,5,3700,3669,-13,13,up
4545,0,19,6,3700,3669,-13,13,up
4546,0,20,7,3700,3669,-13,13,up
4547,0,21,8,3700,3669,-13,13,up
4548,1,0,9,3695,3669,9,-9,dw
4549,0,1,10,3695,3669,9,-9,dw
4550,0,2,11,3695,3669,9,-9,dw
4551,0,3,12,3695,3669,9,-9,dw
4552,0,4,13,3695,3669,9,-9,dw
4553,0,5,14,3695,3669,9,-9,dw
4554,0,6,15,3695,3669,9,-9,dw
4555,0,7,16,3695,3669,9,-9,dw
4556,0,8,17,3695,3669,9,-9,dw
4557,-1,9,0,3695,3672,-9,9,up
4558,0,10,1,3695,3672,-9,9,up
4559,0,11,2,3695,3672,-9,9,up
4560,0,12,3,3695,3672,-9,9,up
4561,0,13,4,3695,3672,-9,9,up
4562,0,14,5,3695,3672,-9,9,up
4563,0,15,6,3695,3672,-9,9,up
4564,0,16,7,3695,3672,-9,9,up
4565,0,17,8,3695,3672,-9,9,up
4566,0,18,9,3695,3672,-9,9,up
4567,0,19,10,3695,3672,-9,9,up
4568,0,20,11,3695,3672,-9,9,up
4569,0,21,12,3695,3672,-9,9,up
4570,0,22,13,3695,3672,-9,9,up
4571,0,23,14,3695,3672,-9,9,up
4572,0,24,15,3695,3672,-9,9,up
4573,0,25,16,3695,3672,-9,9,up
4574,0,26,17,3695,3672,-9,9,up
4575,0,27,18,3695,3672,-9,9,up
4576,0,28,19,3695,3672,-9,9,up
4577,0,29,20,3695,3672,-9,9,up
4578,0,30,21,3695,3672,-9,9,up
4579,0,31,22,3695,3672,-9,9,up
4580,0,32,23,3695,3672,-9,9,up
4581,0,33,24,3695,3672,-9,9,up
4582,0,34,25,3695,3672,-9,9,up
4583,0,35,26,3695,3672,-9,9,up
4584,0,36,27,3695,3672,-9,9,up
4585,0,37,28,3695,3672,-9,9,up
4586,0,38,29,3695,3672,-9,9,up
4587,0,39,30,3695,3672,-9,9,up
4588,0,40,31,3695,3672,-9,9,up
4589,0,41,32,3695,3672,-9,9,up
4590,0,42,33,3695,3672,-9,9,up
4591,0,43,34,3695,3672,-9,9,up
4592,0,44,35,3695,3672,-9,9,up
4593,0,45,36,3695,3672,-9,9,up
4594,0,46,37,3695,3672,-9,9,up
4595,0,47,38,3695,3672,-9,9,up
4596,0,48,39,3695,3672,-9,9,up
4597,0,49,40,3695,3672,-9,9,up
4598,0,50,41,3695,3672,-9,9,up
4599,0,51,42,3695,3672,-9,9,up
4600,0,52,43,3695,3672,-9,9,up
4601,0,53,44,3695,3672,-9,9,up
4602,0,54,45,3695,3672,-9,9,up
4603,0,55,46,3695,3672,-9,9,up
4604,0,56,47,3695,3672,-9,9,up
4605,0,57,48,3695,3672,-9,9,up
4606,0,58,49,3695,3672,-9,9,up
4607,0,59,50,3695,3672,-9,9,up
4608,0,60,51,3695,3672,-9,9,up
4609,0,61,52,3695,3672,-9,9,up
4610,0,62,53,3695,3672,-9,9,up
4611,0,63,54,3695,3672,-9,9,up
4612,1,0,55,3751,3672,55,-55,dw
4613,0,1,56,3751,3672,55,-55,dw
4614,0,2,57,3751,3672,55,-55,dw
4615,0,3,58,3751,3672,55,-55,dw
4616,0,4,59,3751,3672,55,-55,dw
4617,0,5,60,3751,3672,55,-55,dw
4618,0,6,61,3751,3672,55,-55,dw
4619,0,7,62,3751,3672,55,-55,dw
4620,0,8,63,3751,3672,55,-55,dw
4621,0,9,64,3751,3672,55,-55,dw
4622,0,10,65,3751,3672,55,-55,dw
4623,0,11,66,3751,3672,55,-55,dw
4624,-1,12,0,3751,3716,-12,12,up
4625,0,13,1,3751,3716,-12,12,up
4626,0,14,2,3751,3716,-12,12,up
4627,0,15,3,3751,3716,-12,12,up
4628,0,16,4,3751,3716,-12,12,up
4629,0,17,5,3751,3716,-12,12,up
4630,0,18,6,3751,3716,-12,12,up
4631,0,19,7,3751,3716,-12,12,up
4632,0,20,8,3751,3716,-12,12,up
4633,0,21,9,3751,3716,-12,12,up
4634,0,22,10,3751,3716,-12,12,up
4635,0,23,11,3751,3716,-12,12,up
4636,0,24,12,3751,3716,-12,12,up
4637,0,25,13,3751,3716,-12,12,up
4638,0,26,14,3751,3716,-12,12,up
4639,0,27,15,3751,3716,-12,12,up
4640,0,28,16,3751,3716,-12,12,up
4641,0,29,17,3751,3716,-12,12,up
4642,0,30,18,3751,3716,-12,12,up
4643,0,31,19,3751,3716,-12,12,up
4644,0,32,20,3751,3716,-12,12,up
4645,0,33,21,3751,3716,-12,12,up
4646,0,34,22,3751,3716,-12,12,up
4647,0,35,23,3751,3716,-12,12,up
4648,0,36,24,3751,3716,-12,12,up
4649,0,37,25,3751,3716,-12,12,up
4650,0,38,26,3751,3716,-12,12,up
4651,0,39,27,3751,3716,-12,12,up
4652,0,40,28,3751,3716,-12,12,up
4653,0,41,29,3751,3716,-12,12,up
4654,0,42,30,3751,3716,-12,12,up
4655,0,43,31,3751,3716,-12,12,up
4656,0,44,32,3751,3716,-12,12,up
4657,0,45,33,3751,3716,-12,12,up
4658,0,46,34,3751,3716,-12,12,up
4659,0,47,35,3751,3716,-12,12,up
4660,0,48,36,3751,3716,-12,12,up
4661,0,49,37,3751,3716,-12,12,up
4662,0,50,38,3751,3716,-12,12,up
4663,0,51,39,3751,3716,-12,12,up
4664,0,52,40,3751,3716,-12,12,up
4665,0,53,41,3751,3716,-12,12,up
4666,0,54,42,3751,3716,-12,12,up
4667,0,55,43,3751,3716,-12,12,up
4668,0,56,44,3751,3716,-12,12,up
4669,0,57,45,3751,3716,-12,12,up
4670,0,58,46,3751,3716,-12,12,up
4671,0,59,47,3751,3716,-12,12,up
4672,0,60,48,3751,3716,-12,12,up
4673,0,61,49,3751,3716,-12,12,up
4674,0,62,50,3751,3716,-12,12,up
4675,0,63,51,3751,3716,-12,12,up
4676,0,64,52,3751,3716,-12,12,up
4677,0,65,53,3751,3716,-12,12,up
4678,0,66,54,3751,3716,-12,12,up
4679,0,67,55,3751,3716,-12,12,up
4680,0,68,56,3751,3716,-12,12,up
4681,0,69,57,3751,3716,-12,12,up
4682,0,70,58,3751,3716,-12,12,up
4683,0,71,59,3751,3716,-12,12,up
4684,0,72,60,3751,3716,-12,12,up
4685,0,73,61,3751,3716,-12,12,up
4686,0,74,62,3751,3716,-12,12,up
4687,0,75,63,3751,3716,-12,12,up
4688,0,76,64,3751,3716,-12,12,up
4689,0,77,65,3751,3716,-12,12,up
4690,0,78,66,3751,3716,-12,12,up
4691,0,79,67,3751,3716,-12,12,up
4692,0,80,68,3751,3716,-12,12,up
4693,0,81,69,3751,3716,-12,12,up
4694,0,82,70,3751,3716,-12,12,up
4695,0,83,71,3751,3716,-12,12,up
4696,0,84,72,3751,3716,-12,12,up
4697,0,85,73,3751,3716,-12,12,up
4698,0,86,74,3751,3716,-12,12,up
4699,0,87,75,3751,3716,-12,12,up
4700,1,0,76,3802,3716,76,-76,dw
4701,0,1,77,3802,3716,76,-76,dw
4702,0,2,78,3802,3716,76,-76,dw
4703,0,3,79,3802,3716,76,-76,dw
4704,-1,4,0,3802,3772,-4,4,up
4705,0,5,1,3802,3772,-4,4,up
4706,0,6,2,3802,3772,-4,4,up
4707,0,7,3,3802,3772,-4,4,up
4708,0,8,4,3802,3772,-4,4,up
4709,0,9,5,3802,3772,-4,4,up
4710,0,10,6,3802,3772,-4,4,up
4711,0,11,7,3802,3772,-4,4,up
4712,0,12,8,3802,3772,-4,4,up
4713,0,13,9,3802,3772,-4,4,up
4714,0,14,10,3802,3772,-4,4,up
4715,0,15,11,3802,3772,-4,4,up
4716,0,16,12,3802,3772,-4,4,up
4717,0,17,13,3802,3772,-4,4,up
4718,0,18,14,3802,3772,-4,4,up
4719,0,19,15,3802,3772,-4,4,up
4720,0,20,16,3802,3772,-4,4,up
4721,0,21,17,3802,3772,-4,4,up
4722,0,22,18,3802,3772,-4,4,up
4723,0,23,19,3802,3772,-4,4,up
4724,0,24,20,3802,3772,-4,4,up
4725,0,25,21,3802,3772,-4,4,up
4726,0,26,22,3802,3772,-4,4,up
4727,0,27,23,3802,3772,-4,4,up
4728,0,28,24,3802,3772,-4,4,up
4729,0,29,25,3802,3772,-4,4,up
4730,0,30,26,3802,3772,-4,4,up
4731,1,0,27,3799,3772,27,-27,dw
4732,0,1,28,3799,3772,27,-27,dw
4733,0,2,29,3799,3772,27,-27,dw
4734,0,3,30,3799,3772,27,-27,dw
4735,0,4,31,3799,3772,27,-27,dw
4736,0,5,32,3799,3772,27,-27,dw
4737,0,6,33,3799,3772,27,-27,dw
4738,0,7,34,3799,3772,27,-27,dw
4739,0,8,35,3799,3772,27,-27,dw
4740,0,9,36,3799,3772,27,-27,dw
4741,0,10,37,3799,3772,27,-27,dw
4742,0,11,38,3799,3772,27,-27,dw
4743,0,12,39,3799,3772,27,-27,dw
4744,0,13,40,3799,3772,27,-27,dw
4745,0,14,41,3799,3772,27,-27,dw
4746,0,15,42,3799,3772,27,-27,dw
4747,0,16,43,3799,3772,27,-27,dw
4748,0,17,44,3799,3772,27,-27,dw
4749,0,18,45,3799,3772,27,-27,dw
4750,0,19,46,3799,3772,27,-27,dw
4751,0,20,47,3799,3772,27,-27,dw
4752,0,21,48,3799,3772,27,-27,dw
4753,0,22,49,3799,3772,27,-27,dw
4754,0,23,50,3799,3772,27,-27,dw
4755,0,24,51,3799,3772,27,-27,dw
4756,0,25,52,3799,3772,27,-27,dw
4757,0,26,53,3799,3772,27,-27,dw
4758,0,27,54,3799,3772,27,-27,dw
4759,0,28,55,3799,3772,27,-27,dw
4760,0,29,56,3799,3772,27,-27,dw
4761,0,30,57,3799,3772,27,-27,dw
4762,0,31,58,3799,3772,27,-27,dw
4763,0,32,59,3799,3772,27,-27,dw
4764,0,33,60,3799,3772,27,-27,dw
4765,0,34,61,3799,3772,27,-27,dw
4766,0,35,62,3799,3772,27,-27,dw
4767,-1,36,0,3799,3707,-36,36,up
4768,0,37,1,3799,3707,-36,36,up
4769,0,38,2,3799,3707,-36,36,up
4770,0,39,3,3799,3707,-36,36,up
4771,0,40,4,3799,3707,-36,36,up
4772,0,41,5,3799,3707,-36,36,up
4773,0,42,6,3799,3707,-36,36,up
4774,0,43,7,3799,3707,-36,36,up
4775,0,44,8,3799,3707,-36,36,up
4776,0,45,9,3799,3707,-36,36,up
4777,0,46,10,3799,3707,-36,36,up
4778,0,47,11,3799,3707,-36,36,up
4779,1,0,12,3737,3707,12,-12,dw
4780,0,1,13,3737,3707,12,-12,dw
4781,0,2,14,3737,3707,12,-12,dw
4782,0,3,15,3737,3707,12,-12,dw
4783,0,4,16,3737,3707,12,-12,dw
4784,0,5,17,3737,3707,12,-12,dw
4785,0,6,18,3737,3707,12,-12,dw
4786,0,7,19,3737,3707,12,-12,dw
4787,0,8,20,3737,3707,12,-12,dw
4788,0,9,21,3737,3707,12,-12,dw
4789,0,10,22,3737,3707,12,-12,dw
4790,0,11,23,3737,3707,12,-12,dw
4791,0,12,24,3737,3707,12,-12,dw
4792,0,13,25,3737,3707,12,-12,dw
4793,0,14,26,3737,3707,12,-12,dw
4794,0,15,27,3737,3707,12,-12,dw
4795,0,16,28,3737,3707,12,-12,dw
4796,0,17,29,3737,3707,12,-12,dw
4797,0,18,30,3737,3707,12,-12,dw
4798,-1,19,0,3737,3713,-19,19,up
4799,0,20,1,3737,3713,-19,19,up
4800,0,21,2,3737,3713,-19,19,up
4801,0,22,3,3737,3713,-19,19,up
4802,0,23,4,3737,3713,-19,19,up
4803,0,24,5,3737,3713,-19,19,up
4804,0,25,6,3737,3713,-19,19,up
4805,0,26,7,3737,3713,-19,19,up
4806,0,27,8,3737,3713,-19,19,up
4807,0,28,9,3737,3713,-19,19,up
4808,0,29,10,3737,3713,-19,19,up
4809,0,30,11,3737,3713,-19,19,up
4810,0,31,12,3737,3713,-19,19,up
4811,0,32,13,3737,3713,-19,19,up
4812,0,33,14,3737,3713,-19,19,up
4813,0,34,15,3737,3713,-19,19,up
4814,0,35,16,3737,3713,-19,19,up
4815,0,36,17,3737,3713,-19,19,up
4816,0,37,18,3737,3713,-19,19,up
4817,0,38,19,3737,3713,-19,19,up
4818,0,39,20,3737,3713,-19,19,up
4819,0,40,21,3737,3713,-19,19,up
4820,0,41,22,3737,3713,-19,19,up
4821,0,42,23,3737,3713,-19,19,up
4822,0,43,24,3737,3713,-19,19,up
4823,0,44,25,3737,3713,-19,19,up
4824,0,45,26,3737,3713,-19,19,up
4825,0,46,27,3737,3713,-19,19,up
4826,0,47,28,3737,3713,-19,19,up
4827,0,48,29,3737,3713,-19,19,up
4828,0,49,30,3737,3713,-19,19,up
4829,0,50,31,3737,3713,-19,19,up
4830,0,51,32,3737,3713,-19,19,up
4831,0,52,33,3737,3713,-19,19,up
4832,0,53,34,3737,3713,-19,19,up
4833,0,54,35,3737,3713,-19,19,up
4834,0,55,36,3737,3713,-19,19,up
4835,0,56,37,3737,3713,-19,19,up
4836,0,57,38,3737,3713,-19,19,up
4837,1,0,39,3787,3713,39,-39,dw
4838,0,1,40,3787,3713,39,-39,dw
4839,0,2,41,3787,3713,39,-39,dw
4840,0,3,42,3787,3713,39,-39,dw
4841,0,4,43,3787,3713,39,-39,dw
4842,0,5,44,3787,3713,39,-39,dw
4843,0,6,45,3787,3713,39,-39,dw
4844,0,7,46,3787,3713,39,-39,dw
4845,0,8,47,3787,3713,39,-39,dw
4846,0,9,48,3787,3713,39,-39,dw
4847,0,10,49,3787,3713,39,-39,dw
4848,0,11,50,3787,3713,39,-39,dw
4849,0,12,51,3787,3713,39,-39,dw
4850,0,13,52,3787,3713,39,-39,dw
4851,0,14,53,3787,3713,39,-39,dw
4852,0,15,54,3787,3713,39,-39,dw
4853,0,16,55,3787,3713,39,-39,dw
4854,0,17,56,3787,3713,39,-39,dw
4855,0,18,57,3787,3713,39,-39,dw
4856,0,19,58,3787,3713,39,-39,dw
4857,0,20,59,3787,3713,39,-39,dw
4858,0,21,60,3787,3713,39,-39,dw
4859,0,22,61,3787,3713,39,-39,dw
4860,0,23,62,3787,3713,39,-39,dw
4861,0,24,63,3787,3713,39,-39,dw
4862,0,25,64,3787,3713,39,-39,dw
4863,0,26,65,3787,3713,39,-39,dw
4864,0,27,66,3787,3713,39,-39,dw
4865,0,28,67,3787,3713,39,-39,dw
4866,0,29,68,3787,3713,39,-39,dw
4867,-1,30,0,3787,3701,-30,30,up
4868,0,31,1,3787,3701,-30,30,up
4869,0,32,2,3787,3701,-30,30,up
4870,0,33,3,3787,3701,-30,30,up
4871,0,34,4,3787,3701,-30,30,up
4872,0,35,5,3787,3701,-30,30,up
4873,1,0,6,3787,3701,6,-6,dw
4874,0,1,7,3787,3701,6,-6,dw
4875,0,2,8,3787,3701,6,-6,dw
4876,0,3,9,3787,3701,6,-6,dw
4877,0,4,10,3787,3701,6,-6,dw
4878,0,5,11,3787,3701,6,-6,dw
4879,0,6,12,3787,3701,6,-6,dw
4880,0,7,13,3787,3701,6,-6,dw
4881,-1,8,0,3787,3701,-8,8,up
4882,0,9,1,3787,3701,-8,8,up
4883,0,10,2,3787,3701,-8,8,up
4884,0,11,3,3787,3701,-8,8,up
4885,0,12,4,3787,3701,-8,8,up
4886,0,13,5,3787,3701,-8,8,up
4887,0,14,6,3787,3701,-8,8,up
4888,0,15,7,3787,3701,-8,8,up
4889,0,16,8,3787,3701,-8,8,up
4890,0,17,9,3787,3701,-8,8,up
4891,0,18,10,3787,3701,-8,8,up
4892,0,19,11,3787,3701,-8,8,up
4893,0,20,12,3787,3701,-8,8,up
4894,0,21,13,3787,3701,-8,8,up
4895,0,22,14,3787,3701,-8,8,up
4896,0,23,15,3787,3701,-8,8,up
4897,0,24,16,3787,3701,-8,8,up
4898,0,25,17,3787,3701,-8,8,up
4899,0,26,18,3787,3701,-8,8,up
4900,0,27,19,3787,3701,-8,8,up
4901,0,28,20,3787,3701,-8,8,up
4902,0,29,21,3787,3701,-8,8,up
4903,0,30,22,3787,3701,-8,8,up
4904,0,31,23,3787,3701,-8,8,up
4905,0,32,24,3787,3701,-8,8,up
4906,0,33,25,3787,3701,-8,8,up
4907,0,34,26,3787,3701,-8,8,up
4908,0,35,27,3787,3701,-8,8,up
4909,0,36,28,3787,3701,-8,8,up
4910,0,37,29,3787,3701,-8,8,up
4911,0,38,30,3787,3701,-8,8,up
4912,0,39,31,3787,3701,-8,8,up
4913,0,40,32,3787,3701,-8,8,up
4914,0,41,33,3787,3701,-8,8,up
4915,0,42,34,3787,3701,-8,8,up
4916,1,0,35,3731,3701,35,-35,dw
4917,0,1,36,3731,3701,35,-35,dw
4918,0,2,37,3731,3701,35,-35,dw
4919,0,3,38,3731,3701,35,-35,dw
4920,0,4,39,3731,3701,35,-35,dw
4921,0,5,40,3731,3701,35,-35,dw
4922,0,6,41,3731,3701,35,-35,dw
4923,0,7,42,3731,3701,35,-35,dw
4924,0,8,43,3731,3701,35,-35,dw
4925,0,9,44,3731,3701,35,-35,dw
4926,0,10,45,3731,3701,35,-35,dw
4927,0,11,46,3731,3701,35,-35,dw
4928,0,12,47,3731,3701,35,-35,dw
4929,0,13,48,3731,3701,35,-35,dw
4930,0,14,49,3731,3701,35,-35,dw
4931,0,15,50,3731,3701,35,-35,dw
4932,0,16,51,3731,3701,35,-35,dw
4933,0,17,52,3731,3701,35,-35,dw
4934,0,18,53,3731,3701,35,-35,dw
4935,0,19,54,3731,3701,35,-35,dw
4936,0,20,55,3731,3701,35,-35,dw
4937,0,21,56,3731,3701,35,-35,dw
4938,0,22,57,3731,3701,35,-35,dw
4939,-1,23,0,3731,3663,-23,23,up
4940,0,24,1,3731,3663,-23,23,up
4941,0,25,2,3731,3663,-23,23,up
4942,0,26,3,3731,3663,-23,23,up
4943,0,27,4,3731,3663,-23,23,up
4944,0,28,5,3731,3663,-23,23,up
4945,0,29,6,3731,3663,-23,23,up
4946,0,30,7,3731,3663,-23,23,up
4947,0,31,8,3731,3663,-23,23,up
4948,0,32,9,3731,3663,-23,23,up
4949,0,33,10,3731,3663,-23,23,up
4950,0,34,11,3731,3663,-23,23,up
4951,0,35,12,3731,3663,-23,23,up
4952,0,36,13,3731,3663,-23,23,up
4953,0,37,14,3731,3663,-23,23,up
4954,0,38,15,3731,3663,-23,23,up
4955,0,39,16,3731,3663,-23,23,up
4956,0,40,17,3731,3663,-23,23,up
4957,0,41,18,3731,3663,-23,23,up
4958,0,42,19,3731,3663,-23,23,up
4959,0,43,20,3731,3663,-23,23,up
4960,0,44,21,3731,3663,-23,23,up
4961,0,45,22,3731,3663,-23,23,up
4962,0,46,23,3731,3663,-23,23,up
4963,0,47,24,3731,3663,-23,23,up
4964,0,48,25,3731,3663,-23,23,up
4965,0,49,26,3731,3663,-23,23,up
4966,1,0,27,3731,3663,27,-27,dw
4967,0,1,28,3731,3663,27,-27,dw
4968,0,2,29,3731,3663,27,-27,dw
4969,0,3,30,3731,3663,27,-27,dw
4970,0,4,31,3731,3663,27,-27,dw
4971,0,5,32,3731,3663,27,-27,dw
4972,0,6,33,3731,3663,27,-27,dw
4973,-1,7,0,3731,3663,-7,7,up
4974,0,8,1,3731,3663,-7,7,up
4975,0,9,2,3731,3663,-7,7,up
4976,0,10,3,3731,3663,-7,7,up
4977,0,11,4,3731,3663,-7,7,up
4978,0,12,5,3731,3663,-7,7,up
4979,0,13,6,3731,3663,-7,7,up
4980,0,14,7,3731,3663,-7,7,up
4981,0,15,8,3731,3663,-7,7,up
4982,0,16,9,3731,3663,-7,7,up
4983,0,17,10,3731,3663,-7,7,up
4984,1,0,11,3732,3663,11,-11,dw
4985,0,1,12,3732,3663,11,-11,dw
4986,0,2,13,3732,3663,11,-11,dw
4987,0,3,14,3732,3663,11,-11,dw
4988,0,4,15,3732,3663,11,-11,dw
4989,0,5,16,3732,3663,11,-11,dw
4990,0,6,17,3732,3663,11,-11,dw
4991,0,7,18,3732,3663,11,-11,dw
4992,0,8,19,3732,3663,11,-11,dw
4993,0,9,20,3732,3663,11,-11,dw
4994,0,10,21,3732,3663,11,-11,dw
4995,0,11,22,3732,3663,11,-11,dw
4996,0,12,23,3732,3663,11,-11,dw
4997,0,13,24,3732,3663,11,-11,dw
4998,0,14,25,3732,3663,11,-11,dw
4999,0,15,26,3732,3663,11,-11,dw
5000,0,16,27,3732,3663,11,-11,dw
5001,0,17,28,3732,3663,11,-11,dw
5002,0,18,29,3732,3663,11,-11,dw
5003,0,19,30,3732,3663,11,-11,dw
5004,0,20,31,3732,3663,11,-11,dw
5005,0,21,32,3732,3663,11,-11,dw
5006,0,22,33,3732,3663,11,-11,dw
5007,0,23,34,3732,3663,11,-11,dw
5008,0,24,35,3732,3663,11,-11,dw
5009,0,25,36,3732,3663,11,-11,dw
5010,0,26,37,3732,3663,11,-11,dw
5011,0,27,38,3732,3663,11,-11,dw
5012,0,28,39,3732,3663,11,-11,dw
5013,0,29,40,3732,3663,11,-11,dw
5014,0,30,41,3732,3663,11,-11,dw
5015,0,31,42,3732,3663,11,-11,dw
5016,0,32,43,3732,3663,11,-11,dw
5017,0,33,44,3732,3663,11,-11,dw
5018,-1,34,0,3732,3668,-34,34,up
5019,0,35,1,3732,3668,-34,34,up
5020,0,36,2,3732,3668,-34,34,up
5021,0,37,3,3732,3668,-34,34,up
5022,0,38,4,3732,3668,-34,34,up
5023,0,39,5,3732,3668,-34,34,up
5024,0,40,6,3732,3668,-34,34,up
5025,0,41,7,3732,3668,-34,34,up
5026,0,42,8,3732,3668,-34,34,up
5027,0,43,9,3732,3668,-34,34,up
5028,0,44,10,3732,3668,-34,34,up
5029,0,45,11,3732,3668,-34,34,up
5030,0,46,12,3732,3668,-34,34,up
5031,0,47,13,3732,3668,-34,34,up
5032,0,48,14,3732,3668,-34,34,up
5033,0,49,15,3732,3668,-34,34,up
5034,0,50,16,3732,3668,-34,34,up
5035,0,51,17,3732,3668,-34,34,up
5036,0,52,18,3732,3668,-34,34,up
5037,0,53,19,3732,3668,-34,34,up
5038,0,54,20,3732,3668,-34,34,up
5039,0,55,21,3732,3668,-34,34,up
5040,0,56,22,3732,3668,-34,34,up
5041,0,57,23,3732,3668,-34,34,up
5042,0,58,24,3732,3668,-34,34,up
5043,0,59,25,3732,3668,-34,34,up
5044,0,60,26,3732,3668,-34,34,up
5045,0,61,27,3732,3668,-34,34,up
5046,0,62,28,3732,3668,-34,34,up
5047,0,63,29,3732,3668,-34,34,up
5048,0,64,30,3732,3668,-34,34,up
5049,1,0,31,3721,3668,31,-31,dw
5050,0,1,32,3721,3668,31,-31,dw
5051,0,2,33,3721,3668,31,-31,dw
5052,0,3,34,3721,3668,31,-31,dw
5053,0,4,35,3721,3668,31,-31,dw
5054,0,5,36,3721,3668,31,-31,dw
5055,-1,6,0,3721,3668,-6,6,up
5056,0,7,1,3721,3668,-6,6,up
5057,0,8,2,3721,3668,-6,6,up
5058,0,9,3,3721,3668,-6,6,up
5059,0,10,4,3721,3668,-6,6,up
5060,0,11,5,3721,3668,-6,6,up
5061,0,12,6,3721,3668,-6,6,up
5062,0,13,7,3721,3668,-6,6,up
5063,0,14,8,3721,3668,-6,6,up
5064,0,15,9,3721,3668,-6,6,up
5065,0,16,10,3721,3668,-6,6,up
5066,0,17,11,3721,3668,-6,6,up
5067,0,18,12,3721,3668,-6,6,up
5068,0,19,13,3721,3668,-6,6,up
5069,0,20,14,3721,3668,-6,6,up
5070,0,21,15,3721,3668,-6,6,up
5071,0,22,16,3721,3668,-6,6,up
5072,1,0,17,3721,3668,17,-17,dw
5073,0,1,18,3721,3668,17,-17,dw
5074,0,2,19,3721,3668,17,-17,dw
5075,0,3,20,3721,3668,17,-17,dw
5076,0,4,21,3721,3668,17,-17,dw
5077,0,5,22,3721,3668,17,-17,dw
5078,0,6,23,3721,3668,17,-17,dw
5079,0,7,24,3721,3668,17,-17,dw
5080,0,8,25,3721,3668,17,-17,dw
5081,0,9,26,3721,3668,17,-17,dw
5082,0,10,27,3721,3668,17,-17,dw
5083,0,11,28,3721,3668,17,-17,dw
5084,0,12,29,3721,3668,17,-17,dw
5085,0,13,30,3721,3668,17,-17,dw
5086,0,14,31,3721,3668,17,-17,dw
5087,0,15,32,3721,3668,17,-17,dw
5088,0,16,33,3721,3668,17,-17,dw
5089,0,17,34,3721,3668,17,-17,dw
5090,0,18,35,3721,3668,17,-17,dw
5091,0,19,36,3721,3668,17,-17,dw
5092,0,20,37,3721,3668,17,-17,dw
5093,0,21,38,3721,3668,17,-17,dw
5094,0,22,39,3721,3668,17,-17,dw
5095,0,23,40,3721,3668,17,-17,dw
5096,0,24,41,3721,3668,17,-17,dw
5097,0,25,42,3721,3668,17,-17,dw
5098,0,26,43,3721,3668,17,-17,dw
5099,0,27,44,3721,3668,17,-17,dw
5100,0,28,45,3721,3668,17,-17,dw
5101,0,29,46,3721,3668,17,-17,dw
5102,0,30,47,3721,3668,17,-17,dw
5103,0,31,48,3721,3668,17,-17,dw
5104,0,32,49,3721,3668,17,-17,dw
5105,0,33,50,3721,3668,17,-17,dw
5106,0,34,51,3721,3668,17,-17,dw
5107,0,35,52,3721,3668,17,-17,dw
