,ma12_ratio,ma23_ratio,ma13_ratio,ma_category
147,1.0015362063846405,1.001838340401144,1.0033773708560456,4.0
148,1.0015258993057552,1.0019075738579208,1.0034363839293015,4.0
149,1.0016694072082117,1.0020553815741184,1.0037282200511455,4.0
150,1.0016067914439502,1.0020990242176855,1.0037091883557892,4.0
151,1.0014191906108048,1.002064121594368,1.003486241587159,4.0
152,1.0011067929813036,1.0019404069938591,1.0030493476040043,4.0
153,1.0008927888827146,1.0018400345977116,1.0027344662428588,4.0
154,1.0007958937894768,1.0017837297641712,1.0025810432130895,4.0
155,1.0006646054312545,1.0017003192124596,1.0023660546850977,4.0
156,1.0006157800314641,1.0016510599319988,1.0022678566531997,4.0
157,1.0004195430396223,1.0015184289624974,1.0019386090484221,4.0
158,1.0002445525638861,1.0013816657451573,1.001626556198944,4.0
159,1.0001473946688753,1.0012744647539396,1.0014220472721251,4.0
160,1.0000034867156247,1.0011365032527761,1.0011399939310646,4.0
161,0.9999633241541489,1.0010460683713829,1.0010093541600895,5.0
162,1.0001274919233187,1.001067707681565,1.0011953357289898,4.0
163,1.000148766943468,1.001029993373762,1.0011789135461961,4.0
164,1.0002621512376975,1.0010473993374416,1.0013098251521715,4.0
165,1.000230425787746,1.0009983318768767,1.0012289877060316,4.0
166,1.0002319612352368,1.0009665430053962,1.0011987284411425,4.0
167,1.000314928357897,1.0009812988118048,1.001296536208525,4.0
168,1.0002903068512201,1.0009465205418244,1.0012371021744426,4.0
169,1.000236495466693,1.000894942889873,1.0011316500065024,4.0
170,1.0002520310488847,1.0008778054876508,1.0011300577707734,4.0
171,1.0004466359990567,1.000961300347529,1.001408365697927,4.0
172,1.000905193243562,1.0012074410338143,1.0021137272448422,4.0
173,1.0010348620267957,1.0013147911784814,1.002351013832741,4.0
174,1.0011551558792957,1.0014262557128673,1.002583059139835,4.0
175,1.001017327807182,1.0014046043676672,1.0024233611179305,4.0
176,1.0009838670092115,1.0014245214144992,1.0024097899633346,4.0
177,1.0009936189759518,1.0014627593209433,1.0024578317223138,4.0
178,1.0010473423020894,1.0015238672917341,1.002572805604501,4.0
179,1.0009983256661281,1.0015316865148396,1.002531541302928,4.0
180,1.0008217012593155,1.0014634119611476,1.0022863157079147,4.0
181,1.000547487676704,1.0013245984582813,1.0018728113363178,4.0
182,1.0001256005923866,1.0010804231185755,1.001206159412746,4.0
183,0.9998765181384317,1.000894246696579,1.0007706544117638,5.0
184,0.9996501526094084,1.0007016062644944,1.000351513418782,5.0
185,0.9993573308150251,1.0004570409890827,0.999814078077948,6.0
186,0.9992169583166937,1.0002749783340352,0.9994917213312314,6.0
187,0.9989356150870065,1.0000101702453206,0.9989457745072714,6.0
188,0.9987994475237825,0.9998064948086768,0.9986061746455959,1.0
189,0.9986197040854783,0.9995749689079385,0.9981952596620967,1.0
190,0.9985027993564264,0.9993699695752305,0.9978737122136142,1.0
191,0.9987555785321156,0.9993645886672721,0.9981209579188911,1.0
192,0.9989909892345372,0.999380666404567,0.9983722805533694,1.0
193,0.9992817663283945,0.9994544518880967,0.9987366100475147,1.0
194,0.9995441290904705,0.9995435165154916,0.9990878537035034,1.0
195,0.9997801030679484,0.9996446043751819,0.9994247855935379,1.0
196,0.9999037357725538,0.9997069128238117,0.9996106768101761,1.0
