,v3_strength,mv13_ratio,bsp,zig,peak,p_pos,valley,p_v_value,v_pos,z_pos,dw_pct_prev,up_pct_prev,z_pct_prev,z_len_prev,z_pct_prev_avg,up_pct_avg,up_pct_avg_k,dw_pct_avg,dw_pct_avg_k,zig_pct_curr,zig_pct_curr_avg_k,zig_pct_avg,zig_pct_avg_k
1461,0.7262429778504366,1.8221944677046227,0.388,0,4177.0,8,4153.0,4153.0,4,4,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3130267276667542,0.06260534553335084,1.2261912863070539,0.07201704003813154
1462,0.6778410139229907,1.7668175488705202,1.227,0,4177.0,9,4153.0,4153.0,5,5,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3611846857693335,0.060197447628222246,1.2261912863070539,0.07201704003813154
1463,0.4718066333562447,1.6902986543906813,0.854,0,4177.0,10,4153.0,4153.0,6,6,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.40934264387189057,0.05847752055312722,1.2261912863070539,0.07201704003813154
1464,0.5640175691687578,1.559465605253421,0.312,0,4177.0,11,4153.0,4153.0,7,7,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.33710570671803275,0.042138213339754094,1.2261912863070539,0.07201704003813154
1465,0.2659759816934954,1.3940112446336514,0.151,0,4177.0,12,4153.0,4153.0,8,8,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.38526366482061203,0.042807073868956894,1.2261912863070539,0.07201704003813154
1466,0.20692999946111978,0.8548342437133436,0.41,0,4177.0,13,4153.0,4153.0,9,9,-0.5746,0.0,-0.5746,3.0,-0.19153333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3611846857693335,0.03611846857693335,1.2261912863070539,0.07201704003813154
1467,0.47078453300921647,0.7420674429678369,0.272,1,4182.0,0,4153.0,4182.0,10,0,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
1468,0.7631704255227046,0.6614147678107873,0.445,0,4182.0,1,4153.0,4182.0,11,1,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.11956001912960534,-0.05978000956480267,-1.2868954166666668,0.07201704003813154
1469,0.8860686472454571,0.6469145907601067,0.504,0,4182.0,2,4153.0,4182.0,12,2,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.40650406504064707,-0.135501355013549,-1.2868954166666668,0.07201704003813154
1470,0.4557839980183304,0.5957501813246394,0.26,0,4182.0,3,4153.0,4182.0,13,3,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.26303204208513176,-0.06575801052128294,-1.2868954166666668,0.07201704003813154
1471,0.5631476521152148,0.6088222605694564,0.323,0,4182.0,4,4153.0,4182.0,14,4,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.16738402678144748,-0.033476805356289496,-1.2868954166666668,0.07201704003813154
1472,0.3943054357204487,0.5406837391194651,0.227,0,4182.0,5,4153.0,4182.0,15,5,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3108560497369628,-0.05180934162282713,-1.2868954166666668,0.07201704003813154
1473,0.30319522788300385,0.5044520016877577,0.592,0,4182.0,6,4153.0,4182.0,16,6,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2869440459110528,-0.04099200655872183,-1.2868954166666668,0.07201704003813154
1474,0.43059457393135736,0.48264030304231714,0.272,0,4182.0,7,4153.0,4182.0,17,7,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.35868005738880493,-0.044835007173600616,-1.2868954166666668,0.07201704003813154
1475,0.350329605374604,0.47244236506155785,0.239,0,4182.0,8,4153.0,4182.0,18,8,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2391200382592107,-0.0265688931399123,-1.2868954166666668,0.07201704003813154
1476,0.3601484746716495,0.45554829367988126,0.252,0,4182.0,9,4153.0,4182.0,19,9,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4782400765184103,-0.04782400765184103,-1.2868954166666668,0.07201704003813154
1477,0.36137661090268325,0.4637807910257893,0.272,0,4182.0,10,4153.0,4182.0,20,10,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.40650406504064707,-0.03695491500369519,-1.2868954166666668,0.07201704003813154
1478,1.781542731583208,0.5896829661472327,1.378,0,4182.0,11,4153.0,4182.0,21,11,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2869440459110528,-0.02391200382592107,-1.2868954166666668,0.07201704003813154
1479,0.7630306286942504,0.6185734386838403,0.614,0,4182.0,12,4153.0,4182.0,22,12,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4543280726924892,-0.03494831328403763,-1.2868954166666668,0.07201704003813154
1480,0.5411841108345059,0.6017714484195902,0.433,0,4182.0,13,4153.0,4182.0,23,13,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5738880918220945,-0.04099200655872104,-1.2868954166666668,0.07201704003813154
1481,0.6603855505383814,0.5820446192044004,1.743,0,4182.0,14,4153.0,4182.0,24,14,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5738880918220945,-0.03825920612147297,-1.2868954166666668,0.07201704003813154
1482,0.5152206203898126,0.5870271872954806,0.408,0,4182.0,15,4153.0,4182.0,25,15,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.741272118603542,-0.04632950741272138,-1.2868954166666668,0.07201704003813154
1483,1.348987391661213,0.6517575810134999,1.041,0,4182.0,16,4153.0,4182.0,26,16,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.9564801530368205,-0.05626353841393062,-1.2868954166666668,0.07201704003813154
1484,0.6595264937993236,0.6725538576973581,0.512,0,4182.0,17,4153.0,4182.0,27,17,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7651841224294631,-0.042510229023859064,-1.2868954166666668,0.07201704003813154
1485,0.7575429635080733,0.7082233458725032,0.567,0,4182.0,18,4153.0,4182.0,28,18,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-1.0282161645145838,-0.05411664023760967,-1.2868954166666668,0.07201704003813154
1486,0.5631837503866044,0.7185889030589334,1.46,0,4182.0,19,4153.0,4182.0,29,19,0.0,0.6983,0.6983,9.0,0.07758888888888889,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-1.0282161645145838,-0.05141080822572919,-1.2868954166666668,0.07201704003813154
1487,1.3743107071650529,0.8048808556242043,1.019,-1,4182.0,20,4128.0,4128.0,0,0,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
1488,0.629203138823157,0.8250701992834831,0.48,0,4182.0,21,4128.0,4128.0,1,1,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.02422480620154488,0.01211240310077244,1.2261912863070539,0.07201704003813154
1489,1.254872708885454,0.8976225827802722,0.956,0,4182.0,22,4128.0,4128.0,2,2,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.1211240310077466,0.0403746770025822,1.2261912863070539,0.07201704003813154
1490,1.3648414160748465,0.8611072499100043,1.037,0,4182.0,23,4128.0,4128.0,3,3,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.46027131782946373,0.11506782945736593,1.2261912863070539,0.07201704003813154
1491,0.6240176213337896,0.8497929333608947,0.491,0,4182.0,24,4128.0,4128.0,4,4,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.16957364341085857,0.03391472868217171,1.2261912863070539,0.07201704003813154
1492,1.0666248494222805,0.8918719071725157,0.881,0,4182.0,25,4128.0,4128.0,5,5,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.09689922480620172,0.01614987080103362,1.2261912863070539,0.07201704003813154
1493,1.117257266367101,0.9255456393037023,0.929,0,4182.0,26,4128.0,4128.0,6,6,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.41182170542635177,0.05883167220376454,1.2261912863070539,0.07201704003813154
1494,0.9411681541044445,0.960543497441327,1.069,0,4182.0,27,4128.0,4128.0,7,7,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.14534883720929148,0.018168604651161435,1.2261912863070539,0.07201704003813154
1495,1.4445738485971413,0.9630412491994779,1.516,0,4182.0,28,4128.0,4128.0,8,8,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7994186046511587,0.08882428940568429,1.2261912863070539,0.07201704003813154
1496,1.782670926785908,1.046789333776375,5.729,0,4182.0,29,4128.0,4128.0,9,9,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8236434108527035,0.08236434108527035,1.2261912863070539,0.07201704003813154
1497,0.864761588303705,1.0559890032085488,0.85,0,4182.0,30,4128.0,4128.0,10,10,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8963178294573604,0.08148343904157822,1.2261912863070539,0.07201704003813154
1498,1.4331748054666211,1.119039885114458,1.444,0,4182.0,31,4128.0,4128.0,11,11,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9447674418604723,0.07873062015503936,1.2261912863070539,0.07201704003813154
1499,1.761031234506693,1.144736485937796,1.752,0,4182.0,32,4128.0,4128.0,12,12,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9932170542635621,0.07640131186642786,1.2261912863070539,0.07201704003813154
1500,1.3289391765693095,1.1989277690331088,1.286,0,4182.0,33,4128.0,4128.0,13,13,-1.2912,0.0,-1.2912,19.0,-0.0679578947368421,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.3081395348837122,0.09343853820597944,1.2261912863070539,0.07201704003813154
1501,2.36832546313113,1.281911625512695,2.104,1,4198.0,0,4128.0,4198.0,14,0,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
1502,2.0034207336311254,1.3261398435399576,5.419,0,4198.0,1,4128.0,4198.0,15,1,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
1503,1.1429583144807507,1.3664221482179726,0.928,0,4198.0,2,4128.0,4198.0,16,2,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.11910433539781273,-0.03970144513260424,-1.2868954166666668,0.07201704003813154
1504,0.7393611642948703,1.3444611962995403,0.593,0,4198.0,3,4128.0,4198.0,17,3,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.30967127203430644,-0.07741781800857661,-1.2868954166666668,0.07201704003813154
1505,1.868986020703556,1.4669817690749494,1.404,0,4198.0,4,4128.0,4198.0,18,4,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3573130061934271,-0.07146260123868542,-1.2868954166666668,0.07201704003813154
1506,1.0213369345037135,1.4936011442499053,2.35,0,4198.0,5,4128.0,4198.0,19,5,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3573130061934271,-0.059552167698904514,-1.2868954166666668,0.07201704003813154
1507,1.1154388396377453,1.4696588109229647,0.771,0,4198.0,6,4128.0,4198.0,20,6,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5478799428299208,-0.07826856326141726,-1.2868954166666668,0.07201704003813154
1508,0.7309731976494196,1.3884291868973537,1.659,0,4198.0,7,4128.0,4198.0,21,7,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5240590757503605,-0.06550738446879506,-1.2868954166666668,0.07201704003813154
1509,0.9859809888531765,1.4032627478947801,0.677,0,4198.0,8,4128.0,4198.0,22,8,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7622677465459748,-0.0846964162828861,-1.2868954166666668,0.07201704003813154
1510,1.1207724168198152,1.3741807328188944,0.752,0,4198.0,9,4128.0,4198.0,23,9,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.9290138161029082,-0.09290138161029082,-1.2868954166666668,0.07201704003813154
1511,1.129075822173293,1.3145535116090044,2.426,0,4198.0,10,4128.0,4198.0,24,10,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.9528346831824686,-0.08662133483476987,-1.2868954166666668,0.07201704003813154
1512,0.43300378521216576,1.2410389840378977,0.278,0,4198.0,11,4128.0,4198.0,25,11,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7622677465459748,-0.06352231221216458,-1.2868954166666668,0.07201704003813154
1513,0.5247366610701113,1.088246446469015,1.114,0,4198.0,12,4128.0,4198.0,26,12,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7622677465459748,-0.05863598050353653,-1.2868954166666668,0.07201704003813154
1514,1.4880250873651093,1.033176287824055,0.915,0,4198.0,13,4128.0,4198.0,27,13,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.9528346831824686,-0.06805962022731918,-1.2868954166666668,0.07201704003813154
1515,0.8136517659987993,0.9987361192778984,0.502,0,4198.0,14,4128.0,4198.0,28,14,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.8813720819437876,-0.0587581387962525,-1.2868954166666668,0.07201704003813154
1516,0.42539386443358546,0.9719918487275485,0.266,0,4198.0,15,4128.0,4198.0,29,15,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7146260123868542,-0.04466412577417839,-1.2868954166666668,0.07201704003813154
1517,0.6137826914093442,0.8607337990764077,0.379,0,4198.0,16,4128.0,4198.0,30,16,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5955216769890415,-0.03503068688170832,-1.2868954166666668,0.07201704003813154
1518,0.4270852715800869,0.811458513155356,0.884,0,4198.0,17,4128.0,4198.0,31,17,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6431634111481621,-0.03573130061934234,-1.2868954166666668,0.07201704003813154
1519,0.5995308549204382,0.7675991164132322,0.36,0,4198.0,18,4128.0,4198.0,32,18,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-1.0004764173415892,-0.05265665354429417,-1.2868954166666668,0.07201704003813154
1520,1.3144366458830126,0.8153165150141088,0.785,0,4198.0,19,4128.0,4198.0,33,19,0.0,1.6957,1.6957,13.0,0.13043846153846153,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-1.0957598856598416,-0.05478799428299208,-1.2868954166666668,0.07201704003813154
1521,1.193442136598555,0.8330750781502639,0.705,-1,4198.0,20,4141.0,4141.0,0,0,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
1522,0.8553411663253206,0.8109443704869095,0.509,0,4198.0,21,4141.0,4141.0,1,1,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.14489253803429136,0.07244626901714568,1.2261912863070539,0.07201704003813154
1523,4.015087337125338,1.0216135649825677,2.226,0,4198.0,22,4141.0,4141.0,2,2,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8452064718666996,0.2817354906222332,1.2261912863070539,0.07201704003813154
1524,1.9525590891449482,1.1370622558680372,1.09,0,4198.0,23,4141.0,4141.0,3,3,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0866940352571852,0.2716735088142963,1.2261912863070539,0.07201704003813154
1525,1.1039038535353372,1.180544422713136,0.637,0,4198.0,24,4141.0,4141.0,4,4,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.159140304274331,0.23182806085486618,1.2261912863070539,0.07201704003813154
1526,1.0711468787072365,1.1479427400774784,0.617,0,4198.0,25,4141.0,4141.0,5,5,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.990099009900991,0.16501650165016515,1.2261912863070539,0.07201704003813154
1527,0.42849210857175685,1.1193972721589243,0.856,0,4198.0,26,4141.0,4141.0,6,6,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.990099009900991,0.14144271570014158,1.2261912863070539,0.07201704003813154
1528,0.5553925258685584,1.1338039416105026,0.331,0,4198.0,27,4141.0,4141.0,7,7,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0866940352571852,0.13583675440714815,1.2261912863070539,0.07201704003813154
1529,0.3131568019931645,1.1343398391155266,0.19,0,4198.0,28,4141.0,4141.0,8,8,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1832890606133795,0.1314765622903755,1.2261912863070539,0.07201704003813154
1530,0.3524074001642743,1.1402593727273624,0.732,0,4198.0,29,4141.0,4141.0,9,9,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.159140304274331,0.11591403042743309,1.2261912863070539,0.07201704003813154
1531,0.45569570267895626,1.137358323035076,0.964,0,4198.0,30,4141.0,4141.0,10,10,-1.3578,0.0,-1.3578,19.0,-0.07146315789473684,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1832890606133795,0.1075717327830345,1.2261912863070539,0.07201704003813154
